Topic,Count,Name,Representation,Representative_Docs
37,16,37_consisting_group_selected_element,"['consisting', 'group', 'selected', 'element', 'from', 'metal', 'one', 'least', 'at', 'that']","['nan An ion-conductive solid having high ion conductivity that can be produced by heat treatment at a low temperature. An ion-conductive solid containing an oxide represented by the general formula Li 6+a-c-2dYb1-a-b-c-dM1aM2bM3cM4dB3O9. (In the formula, M1 is at least one metal element selected from the group consisting of Mg, Mn, Zn, Ni, Ca, Sr, and Ba, M2 is at least one metal element selected from the group consisting of La, Pr, Nd, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Lu, In, and Fe, M3 is at least one metal element selected from the group consisting of Zr, Ce, Hf, Sn, and Ti, M4 is at least one metal element selected from the group consisting of Nb and Ta, and a, b, c, and d are real numbers each having a specific range and satisfying 0.000≤a+b+c+d<1.000.)', 'nan An ion-conductive solid having high ion conductivity that can be produced by heat treatment at a low temperature. An ion-conductive solid containing an oxide represented by the general formula Li 6+a-c-2dYb1-a-b-c-dM1aM2bM3cM4dB3O9. (In the formula, M1 is at least one metal element selected from the group consisting of Mg, Mn, Zn, Ni, Ca, Sr, and Ba, M2 is at least one metal element selected from the group consisting of La, Pr, Nd, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Lu, In, and Fe, M3 is at least one metal element selected from the group consisting of Zr, Ce, Hf, Sn, and Ti, M4 is at least one metal element selected from the group consisting of Nb and Ta, and a, b, c, and d are real numbers each having a specific range and satisfying 0.000≤a+b+c+d<1.000.)', 'nan An ion-conductive solid having high ion conductivity that can be produced by heat treatment at a low temperature. An ion-conductive solid containing an oxide represented by the general formula Li 6+a-c-2dYb1-a-b-c-dM1aM2bM3cM4dB3O9. (In the formula, M1 is at least one metal element selected from the group consisting of Mg, Mn, Zn, Ni, Ca, Sr, and Ba, M2 is at least one metal element selected from the group consisting of La, Pr, Nd, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Lu, In, and Fe, M3 is at least one metal element selected from the group consisting of Zr, Ce, Hf, Sn, and Ti, M4 is at least one metal element selected from the group consisting of Nb and Ta, and a, b, c, and d are real numbers each having a specific range and satisfying 0.000≤a+b+c+d<1.000.)']"
38,16,38_ceria_scaffold_multilayer_layers,"['ceria', 'scaffold', 'multilayer', 'layers', 'porous', 'nanoparticles', 'ceramic', 'ceriabased', 'gdc', 'agents']","['PROCESS FOR PRODUCING CERIA-BASED MULTILAYER CERAMIC SCAFFOLD WITH DENSE AND POROUS LAYERS The invention relates to a process for producing a doped ceria, preferably a gadolinium-doped ceria (GDC) multilayer ceramic scaffold comprising porous and dense layers, wherein the porous layers are obtained from a suspension comprising at least two different pore-forming agents. The invention also relates to a unit solid cell (SOC) comprising said multilayer ceramic scaffold. The invention also relates to the use of a doped ceria, preferably a GDC ceramic suspension comprising at least two different pore-forming agents for reducing the difference in shrinkage during the co-sintering of said multilayer ceramic scaffold.', 'PROCESS FOR PRODUCING CERIA-BASED MULTILAYER CERAMIC SCAFFOLD WITH DENSE AND POROUS LAYERS The invention relates to a process for producing a doped ceria, preferably a gadolinium-doped ceria (GDC) multilayer ceramic scaffold comprising porous and dense layers, wherein the porous layers are obtained from a suspension comprising at least two different pore-forming agents. The invention also relates to a unit solid cell (SOC) comprising said multilayer ceramic scaffold. The invention also relates to the use of a doped ceria, preferably a GDC ceramic suspension comprising at least two different pore-forming agents for reducing the difference in shrinkage during the co-sintering of said multilayer ceramic scaffold.', 'PROCESS FOR PRODUCING CERIA-BASED MULTILAYER CERAMIC SCAFFOLD WITH DENSE AND POROUS LAYERS The invention relates to a process for producing a doped ceria, preferably a gadolinium-doped ceria (GDC) multilayer ceramic scaffold comprising porous and dense layers, wherein the porous layers are obtained from a suspension comprising at least two different pore-forming agents. The invention also relates to a unit solid cell (SOC) comprising said multilayer ceramic scaffold. The invention also relates to the use of a doped ceria, preferably a GDC ceramic suspension comprising at least two different pore-forming agents for reducing the difference in shrinkage during the co-sintering of said multilayer ceramic scaffold.']"
39,16,39_compact_perovskitetype_domain_alkaline,"['compact', 'perovskitetype', 'domain', 'alkaline', 'hf', 'earth', 'ceramic', 'ti', 'alone', 'perovskite']","['A perovskite type ceramic compact and a method of manufacturing the same The present invention provides a method for manufacturing a dense perovskite-type ceramic compact that contains an alkaline earth metal element, at least one element selected from Ti, Zr and Hf and oxygen and has a relative density of 60% or more, said method comprising a contact reaction step for contacting a precursor compact, which contains a gel containing oxide of at least one selected from Ti, Zr and Hf and water alone, with a liquid containing hydroxide of the alkaline earth metal element. In the compact thus obtained, an aggregate of perovskite-type ceramic crystals 1 forms a domain 2, and a plural number of the domains 2 are connected together.', 'A perovskite type ceramic compact and a method of manufacturing the same The present invention provides a method for manufacturing a dense perovskite-type ceramic compact that contains an alkaline earth metal element, at least one element selected from Ti, Zr and Hf and oxygen and has a relative density of 60% or more, said method comprising a contact reaction step for contacting a precursor compact, which contains a gel containing oxide of at least one selected from Ti, Zr and Hf and water alone, with a liquid containing hydroxide of the alkaline earth metal element. In the compact thus obtained, an aggregate of perovskite-type ceramic crystals 1 forms a domain 2, and a plural number of the domains 2 are connected together.', 'A perovskite type ceramic compact and a method of manufacturing the same The present invention provides a method for manufacturing a dense perovskite-type ceramic compact that contains an alkaline earth metal element, at least one element selected from Ti, Zr and Hf and oxygen and has a relative density of 60% or more, said method comprising a contact reaction step for contacting a precursor compact, which contains a gel containing oxide of at least one selected from Ti, Zr and Hf and water alone, with a liquid containing hydroxide of the alkaline earth metal element. In the compact thus obtained, an aggregate of perovskite-type ceramic crystals 1 forms a domain 2, and a plural number of the domains 2 are connected together.']"
40,14,40_sse_gassolid_salts_salt,"['sse', 'gassolid', 'salts', 'salt', 'prepared', 'various', 'apparatus', 'solutions', 'powdered', 'green']","['LARGE-SCALE SYNTHESIS OF POWDERS OF SOLID-STATE ELECTROLYTE MATERIAL PARTICLES FOR SOLID-STATE BATTERIES, SYSTEMS AND METHODS THEREOF Various solid-state electrolyte materials having a desired chemical composition as well as method and apparatus of producing the solid-state electrolyte (SSE) materials are provided. The method includes drying a gas-liquid mixture to form a gas-solid mixture, obtaining powdered particles, and annealing the powdered particles to obtain crystalline products of the SSE material. The liquid mixture is prepared using stoichiometrically amounts of lithium-containing salt and one or more inorganic salts and then mixed with a gas. The salts are prepared in solutions and the molar ratio of the solutions of lithium-containing salt and the one or more inorganic metal salt are digitally controlled, thereby obtaining large scale synthesis of the SSE materials. The processing apparatus generally includes a mist generator, a power jetting chamber, one or more gas-solid separators, and one or more reactors. Various types of SSE materials can then be prepared and obtained.', 'LARGE-SCALE SYNTHESIS OF POWDERS OF SOLID-STATE ELECTROLYTE MATERIAL PARTICLES FOR SOLID-STATE BATTERIES, SYSTEMS AND METHODS THEREOF Various solid-state electrolyte materials having a desired chemical composition as well as method and apparatus of producing the solid-state electrolyte (SSE) materials are provided. The method includes drying a gas-liquid mixture to form a gas-solid mixture, obtaining powdered particles, and annealing the powdered particles to obtain crystalline products of the SSE material. The liquid mixture is prepared using stoichiometrically amounts of lithium-containing salt and one or more inorganic salts and then mixed with a gas. The salts are prepared in solutions and the molar ratio of the solutions of lithium-containing salt and the one or more inorganic metal salt are digitally controlled, thereby obtaining large scale synthesis of the SSE materials. The processing apparatus generally includes a mist generator, a power jetting chamber, one or more gas-solid separators, and one or more reactors. Various types of SSE materials can then be prepared and obtained.', 'LARGE-SCALE SYNTHESIS OF POWDERS OF SOLID-STATE ELECTROLYTE MATERIAL PARTICLES FOR SOLID-STATE BATTERIES, SYSTEMS AND METHODS THEREOF Various solid-state electrolyte materials having a desired chemical composition as well as method and apparatus of producing the solid-state electrolyte (SSE) materials are provided. The method includes drying a gas-liquid mixture to form a gas-solid mixture, obtaining powdered particles, and annealing the powdered particles to obtain crystalline products of the SSE material. The liquid mixture is prepared using stoichiometrically amounts of lithium-containing salt and one or more inorganic salts and then mixed with a gas. The salts are prepared in solutions and the molar ratio of the solutions of lithium-containing salt and the one or more inorganic metal salt are digitally controlled, thereby obtaining large scale synthesis of the SSE materials. The processing apparatus generally includes a mist generator, a power jetting chamber, one or more gas-solid separators, and one or more reactors. Various types of SSE materials can then be prepared and obtained.']"
41,14,41_sulfidebased_atmospheric_chalcogenide_cosolvent,"['sulfidebased', 'atmospheric', 'chalcogenide', 'cosolvent', 'excellent', 'thereby', 'stability', 'improved', 'can', 'addition']","['METHOD FOR PREPARING SULFIDE-BASED SOLID ELECTROLYTE WITH EXCELLENT ATMOSPHERIC STABILITY, SULFIDE-BASED SOLID ELECTROLYTE PREPARED THEREBY, AND ALL-SOLID-STATE BATTERY COMPRISING SAME The present invention relates to a method for preparing a sulfide-based solid electrolyte with excellent atmospheric stability, a sulfide-based solid electrolyte prepared thereby, and an all-solid-state battery comprising same and, more specifically, in the sulfide-based solid electrolyte, of the present invention, a cosolvent comprising two types of solvents is used to dissolve a metal chalcogenide and a precursor dispersion solution, and thus accelerate a wet synthesis reaction, and insolubility and poor solubility of a material can be alleviated. In addition, the metal chalcogenide dissolved in the cosolvent is used to replace, as a metal, a part of the composition of a sulfide-based solid electrolyte, such that the sulfide-based solid electrolyte cab have high atmospheric stability and excellent ion conductivity, and deterioration of the solid electrolyte is inhibited such that the performance of a solid-state battery can be remarkably improved. Additionally, the sulfide-based solid electrolyte is precisely formed, and thus can have both excellent mechanical properties and deformability.', 'METHOD FOR PREPARING SULFIDE-BASED SOLID ELECTROLYTE WITH EXCELLENT ATMOSPHERIC STABILITY, SULFIDE-BASED SOLID ELECTROLYTE PREPARED THEREBY, AND ALL-SOLID-STATE BATTERY COMPRISING SAME The present invention relates to a method for preparing a sulfide-based solid electrolyte with excellent atmospheric stability, a sulfide-based solid electrolyte prepared thereby, and an all-solid-state battery comprising same and, more specifically, in the sulfide-based solid electrolyte, of the present invention, a cosolvent comprising two types of solvents is used to dissolve a metal chalcogenide and a precursor dispersion solution, and thus accelerate a wet synthesis reaction, and insolubility and poor solubility of a material can be alleviated. In addition, the metal chalcogenide dissolved in the cosolvent is used to replace, as a metal, a part of the composition of a sulfide-based solid electrolyte, such that the sulfide-based solid electrolyte cab have high atmospheric stability and excellent ion conductivity, and deterioration of the solid electrolyte is inhibited such that the performance of a solid-state battery can be remarkably improved. Additionally, the sulfide-based solid electrolyte is precisely formed, and thus can have both excellent mechanical properties and deformability.', 'METHOD FOR PREPARING SULFIDE-BASED SOLID ELECTROLYTE WITH EXCELLENT ATMOSPHERIC STABILITY, SULFIDE-BASED SOLID ELECTROLYTE PREPARED THEREBY, AND ALL-SOLID-STATE BATTERY COMPRISING SAME The present invention relates to a method for preparing a sulfide-based solid electrolyte with excellent atmospheric stability, a sulfide-based solid electrolyte prepared thereby, and an all-solid-state battery comprising same and, more specifically, in the sulfide-based solid electrolyte, of the present invention, a cosolvent comprising two types of solvents is used to dissolve a metal chalcogenide and a precursor dispersion solution, and thus accelerate a wet synthesis reaction, and insolubility and poor solubility of a material can be alleviated. In addition, the metal chalcogenide dissolved in the cosolvent is used to replace, as a metal, a part of the composition of a sulfide-based solid electrolyte, such that the sulfide-based solid electrolyte cab have high atmospheric stability and excellent ion conductivity, and deterioration of the solid electrolyte is inhibited such that the performance of a solid-state battery can be remarkably improved. Additionally, the sulfide-based solid electrolyte is precisely formed, and thus can have both excellent mechanical properties and deformability.']"
42,14,42_lanthanum_zirconium_lithium_doubledoped,"['lanthanum', 'zirconium', 'lithium', 'doubledoped', 'niobate', 'source', 'powder', 'lithiumlanthanumzirconiumoxygen', 'oxygen', 'coated']","['Lithium niobate coated double-doped lithium-lanthanum-zirconium-oxygen composite material and full-solid-state battery and preparation method and application thereof The invention belongs to the technical field of new energy, specifically relates to a lithium niobate coated double-doped lithium-lanthanum-zirconium-oxygen composite material and full-solid-state battery and preparation method and application thereof. the lithium niobate coated double-doped lithium lanthanum zirconium oxygen composite material comprises lithium lanthanum zirconium oxygen inner core and lithium niobate layer coated on the surface of the lithium lanthanum zirconium oxygen inner core; the chemical composition of the lithium lanthanum zirconium oxygen inner core is Li7-3xAxLa3Zr2-yByO12, A is Al and/or Ga, B is W; 0.1 ≤x≤1, 0.1 ≤y≤1. The lithium niobate coated double-doped lithium lanthanum zirconium oxide composite material obtained by the method of the invention is easy to be processed into solid electrolyte film, high stability in air, which can obviously improve the conductivity stability of the full-solid state battery in the air, which has industrial application prospect.', 'Lithium niobate coated double-doped lithium lanthanum zirconium oxygen composite material and all-solid-state battery and preparation method and application thereof The invention belongs to the technical field of new energy, specifically to a lithium niobate coated double-doped lithium-lanthanum-zirconium-oxygen composite material and full-solid-state battery and preparation method and application thereof. the lithium niobate-coated double-doped lithium lanthanum-zirconium-oxygen composite material comprises a lithium lanthanum-zirconium-oxygen inner core and a lithium niobate layer coated on the surface of the lithium lanthanum-zirconium-oxygen inner core, the chemical composition of the lithium lanthanum-zirconium-oxygen inner core is Li7-3xAxLa3Zr2-yByO12, A is Al and/or Ga, B is W, x is not less than 0.1 and not more than 1, and y is not less than 0.1 and not more than 1. The lithium niobate coating double-doped lithium lanthanum zirconium oxide composite material obtained by the method of the invention is easy to process into solid electrolyte film, has high stability in the air, can obviously improve the electrical conductivity stability of the all-solid-state battery in the air, and has industrial application prospect.', 'Lithium niobate coated double-doped lithium lanthanum zirconium oxygen composite material and all-solid-state battery and preparation method and application thereof The invention belongs to the technical field of new energy, specifically to a lithium niobate coated double-doped lithium-lanthanum-zirconium-oxygen composite material and full-solid-state battery and preparation method and application thereof. the lithium niobate-coated double-doped lithium lanthanum-zirconium-oxygen composite material comprises a lithium lanthanum-zirconium-oxygen inner core and a lithium niobate layer coated on the surface of the lithium lanthanum-zirconium-oxygen inner core, the chemical composition of the lithium lanthanum-zirconium-oxygen inner core is Li7-3xAxLa3Zr2-yByO12, A is Al and/or Ga, B is W, x is not less than 0.1 and not more than 1, and y is not less than 0.1 and not more than 1. The lithium niobate coating double-doped lithium lanthanum zirconium oxide composite material obtained by the method of the invention is easy to process into solid electrolyte film, has high stability in the air, can obviously improve the electrical conductivity stability of the all-solid-state battery in the air, and has industrial application prospect.']"
43,14,43_independently_niobiumcontaining_005_element,"['independently', 'niobiumcontaining', '005', 'element', 'represent', 'one', 'least', 'each', 'mv', 'miv']","[""NIOBIUM-CONTAINING OXIDE POWDER, ELECTRODE USING SAME, AND POWER STORAGE DEVICE The present invention provides a niobium-containing oxide powder which satisfies formula (I), wherein the specific surface area of the niobium-containing oxide powder is 2.3 m 2/g to 10 m2/g inclusive when x = 0 and y = 0 in formula (I).\u3000(I): AaTi2-xM1xNb14-yM2yO39±z [In the formula, A represents at least one element selected from the group consisting of Li and Na; M1 is selected from the group consisting of MIV, (MIII0.5+vMV0.5-v), (MV0.67+vMII0.33-v), (MIII0.67+vMVI0.33-v) and (MII0.5+vMVI0.5-v); M2 is selected from the group consisting of MV, (MIV0.5+wMVI0.5-w), (MVI0.67+wMIII0.33-w) and (MVI0.75+wMII0.25-w); MII's each independently represent at least one divalent metal element; MIII's each independently represent at least one trivalent metal element; MIv's each independently represent at least one tetravalent metal element; MV's each independently represent at least one pentavalent metal element; MVI's each independently represent at least one hexavalent metal element; 0 ≤ a ≤ 6; -0.05 ≤ v ≤ 0.05; -0.05 ≤ w ≤ 0.05; 0 ≤ x < 2; 0 ≤ y < 14; and 0 ≤ z ≤ 1.]"", ""NIOBIUM-CONTAINING OXIDE POWDER, ELECTRODE USING SAME, AND POWER STORAGE DEVICE The present invention provides a niobium-containing oxide powder which satisfies formula (I), wherein the specific surface area of the niobium-containing oxide powder is 2.3 m 2/g to 10 m2/g inclusive when x = 0 and y = 0 in formula (I).\u3000(I): AaTi2-xM1xNb14-yM2yO39±z [In the formula, A represents at least one element selected from the group consisting of Li and Na; M1 is selected from the group consisting of MIV, (MIII0.5+vMV0.5-v), (MV0.67+vMII0.33-v), (MIII0.67+vMVI0.33-v) and (MII0.5+vMVI0.5-v); M2 is selected from the group consisting of MV, (MIV0.5+wMVI0.5-w), (MVI0.67+wMIII0.33-w) and (MVI0.75+wMII0.25-w); MII's each independently represent at least one divalent metal element; MIII's each independently represent at least one trivalent metal element; MIv's each independently represent at least one tetravalent metal element; MV's each independently represent at least one pentavalent metal element; MVI's each independently represent at least one hexavalent metal element; 0 ≤ a ≤ 6; -0.05 ≤ v ≤ 0.05; -0.05 ≤ w ≤ 0.05; 0 ≤ x < 2; 0 ≤ y < 14; and 0 ≤ z ≤ 1.]"", ""NIOBIUM-CONTAINING OXIDE POWDER, ELECTRODE USING SAME, AND POWER STORAGE DEVICE The present invention provides a niobium-containing oxide powder which satisfies formula (I), wherein the specific surface area of the niobium-containing oxide powder is 2.3 m 2/g to 10 m2/g inclusive when x = 0 and y = 0 in formula (I).\u3000(I): AaTi2-xM1xNb14-yM2yO39±z [In the formula, A represents at least one element selected from the group consisting of Li and Na; M1 is selected from the group consisting of MIV, (MIII0.5+vMV0.5-v), (MV0.67+vMII0.33-v), (MIII0.67+vMVI0.33-v) and (MII0.5+vMVI0.5-v); M2 is selected from the group consisting of MV, (MIV0.5+wMVI0.5-w), (MVI0.67+wMIII0.33-w) and (MVI0.75+wMII0.25-w); MII's each independently represent at least one divalent metal element; MIII's each independently represent at least one trivalent metal element; MIv's each independently represent at least one tetravalent metal element; MV's each independently represent at least one pentavalent metal element; MVI's each independently represent at least one hexavalent metal element; 0 ≤ a ≤ 6; -0.05 ≤ v ≤ 0.05; -0.05 ≤ w ≤ 0.05; 0 ≤ x < 2; 0 ≤ y < 14; and 0 ≤ z ≤ 1.]""]"
44,13,44_oxyfluoride_au_pt_ru,"['oxyfluoride', 'au', 'pt', 'ru', 'active', 'mo', 'cu', 'cr', 'fm3m', '13']","['Positive electrode active material and battery using positive electrode active material An anode active material, comprising a compound represented by the following formula (1), wherein the compound has a crystal structure belonging to the space group Fm-3m. LixMeyAzO α F β formula (1), wherein the Me is selected from the group consisting of Mn, Co, Ni, Fe, Al, Cu, Nb, Mo, Ti, Cr, Zr, Zn, Na, K, Ca, Mg, Pt, Au, Ru, W is one or more than two elements, the A is selected from one or more than two elements of B, Si, P, and the satisfy conditions: 1.3 ≤x≤2.1, 0.8 ≤y≤1.3, 0 <z≤0.2, 1.8 ≤α ≤2.9, 0.1 ≤β ≤1.2.', 'POSITIVE ELECTRODE ACTIVE MATERIAL AND BATTERY USING POSITIVE ELECTRODE ACTIVE MATERIAL Provided is a positive electrode active material that contains a compound represented by compositional formula (1) and having a crystalline structure belonging to space group Fm-3m. Formula (1): Li xMeyAzOαFβ, where Me is one or more elements selected from the group consisting of Mn, Co, Ni, Fe, Al, Cu, Nb, Mo, Ti, Cr, Zr, Zn, Na, K, Ca, Mg, Pt, Au, Ru, and W; A is one or more elements selected from the group consisting of B, Si, and P; and the following conditions are satisfied: 1.3 ≤ x ≤ 2.1, 0.8 ≤ y ≤ 1.3, 0 < z ≤ 0.2, 1.8 ≤ α ≤ 2.9, and 0.1 ≤ β ≤ 1.2.', 'POSITIVE ELECTRODE ACTIVE MATERIAL AND BATTERY USING POSITIVE ELECTRODE ACTIVE MATERIAL Provided is a positive electrode active material that contains a compound represented by compositional formula (1) and having a crystalline structure belonging to space group Fm-3m. Formula (1): Li xMeyAzOαFβ, where Me is one or more elements selected from the group consisting of Mn, Co, Ni, Fe, Al, Cu, Nb, Mo, Ti, Cr, Zr, Zn, Na, K, Ca, Mg, Pt, Au, Ru, and W; A is one or more elements selected from the group consisting of B, Si, and P; and the following conditions are satisfied: 1.3 ≤ x ≤ 2.1, 0.8 ≤ y ≤ 1.3, 0 < z ≤ 0.2, 1.8 ≤ α ≤ 2.9, and 0.1 ≤ β ≤ 1.2.']"
45,13,45_lgpsbased_homogeneous_solution_liquefaction,"['lgpsbased', 'homogeneous', 'solution', 'liquefaction', 'organic', 'mixing', 'step', 'able', 'characterized', 'solvent']","['METHOD FOR PRODUCING LGPS-BASED SOLID ELECTROLYTE A method for producing an LGPS-type solid electrolyte can be provided, the method includes preparing a homogeneous solution by mixing and reacting Li 2S and P2S5 in an organic solution such that the molar ratio of Li2S/P2S5 is 1.0-1.85; a precipitation step for forming a precipitate by adding, to the homogeneous solution, at least one MS2 (M is selected from the group consisting of Ge, Si, and Sn) and Li2S and then mixing; obtaining a precursor by removing the organic solution from the precipitate; and obtaining the LGPS-type solid electrolyte by heating the precursor at 200-700° C.', 'The manufacturing method of a LGPS type|system|group solid electrolyte PROBLEM TO BE SOLVED: To provide a method for manufacturing an LGPS-based solid electrolyte which is excellent in productivity, suppresses generation of a by-product, and exhibits stable performance.  SOLUTION: A method for manufacturing an LGPS-based solid electrolyte includes: a slurry liquefaction step of stirring Li 3 PS4 in an organic solvent to prepare a slurry liquid; a homogeneous liquefaction step of dissolving Li4SnS4 in an alcohol-based solvent to prepare a homogeneous solution; a homogeneous mixing liquefaction step of mixing the slurry liquid and the homogeneous solution to prepare a homogeneous mixing solution; a drying step of removing a mixed solvent of the organic solvent and the alcohol-based solvent from the homogeneous mixing solution to obtain a precursor; and a heat treatment step of heat-treating the precursor at 200-700°C to obtain an LGPS-based solid electrolyte. SELECTED DRAWING: None', 'The manufacturing method of a LGPS type|system|group solid electrolyte PROBLEM TO BE SOLVED: To provide a method for manufacturing an LGPS-based solid electrolyte which is excellent in productivity, suppresses generation of a by-product, and exhibits stable performance.  SOLUTION: A method for manufacturing an LGPS-based solid electrolyte includes: a slurry liquefaction step of stirring Li 3 PS4 in an organic solvent to prepare a slurry liquid; a homogeneous liquefaction step of dissolving Li4SnS4 in an alcohol-based solvent to prepare a homogeneous solution; a homogeneous mixing liquefaction step of mixing the slurry liquid and the homogeneous solution to prepare a homogeneous mixing solution; a drying step of removing a mixed solvent of the organic solvent and the alcohol-based solvent from the homogeneous mixing solution to obtain a precursor; and a heat treatment step of heat-treating the precursor at 200-700°C to obtain an LGPS-based solid electrolyte. SELECTED DRAWING: None']"
46,13,46_polysulfide_molded_body_diameter,"['polysulfide', 'molded', 'body', 'diameter', 'void', 'press', 'less', 'starting', 'electrode', 'pore']","['The molded object containing transition-metal polysulfide, a battery electrode, and its manufacturing method The purpose of the present invention is to provide a molded body which has high electrode characteristics (especially, excellent electrode active material packing ratio, capacity, energy density and cycle performance) for an electrode for all-solid-state batteries. According to the present invention, a press molded body having a void diameter (pore diameter) of 5 μm or less or an average void cross-sectional area of 20 μm 2 or less is obtained by using, as a starting material, a metal polysulfide powder that contains 10 volume fractions or more of transition metal polysulfide fine particles having particle diameters of 1 μm or less and by pressing the starting material at a temperature of from 5°C to 35°C, thereby sintering the starting material. By using this press molded body as an electrode for all-solid-state batteries, high electrode characteristics are able to be achieved.', 'The molded object containing transition-metal polysulfide, a battery electrode, and its manufacturing method The purpose of the present invention is to provide a molded body which has high electrode characteristics (especially, excellent electrode active material packing ratio, capacity, energy density and cycle performance) for an electrode for all-solid-state batteries. According to the present invention, a press molded body having a void diameter (pore diameter) of 5 μm or less or an average void cross-sectional area of 20 μm 2 or less is obtained by using, as a starting material, a metal polysulfide powder that contains 10 volume fractions or more of transition metal polysulfide fine particles having particle diameters of 1 μm or less and by pressing the starting material at a temperature of from 5°C to 35°C, thereby sintering the starting material. By using this press molded body as an electrode for all-solid-state batteries, high electrode characteristics are able to be achieved.', 'The molded object containing transition-metal polysulfide, a battery electrode, and its manufacturing method The purpose of the present invention is to provide a molded body which has high electrode characteristics (especially, excellent electrode active material packing ratio, capacity, energy density and cycle performance) for an electrode for all-solid-state batteries. According to the present invention, a press molded body having a void diameter (pore diameter) of 5 μm or less or an average void cross-sectional area of 20 μm 2 or less is obtained by using, as a starting material, a metal polysulfide powder that contains 10 volume fractions or more of transition metal polysulfide fine particles having particle diameters of 1 μm or less and by pressing the starting material at a temperature of from 5°C to 35°C, thereby sintering the starting material. By using this press molded body as an electrode for all-solid-state batteries, high electrode characteristics are able to be achieved.']"
47,12,47_thiophosphate_titanium_li4sio4li3po4libo2_liti2ps43,"['thiophosphate', 'titanium', 'li4sio4li3po4libo2', 'liti2ps43', 'sample', 'conductors', 'ionic', 'conductivity', 'ceramic', 'liti']","['The method to increase the ionic conductivity of LITI2(PS4)3 with sintering The present invention is directed to a method of treatment of a sample of lithium titanium thiophosphate LiTi 2(PS4)3 comprising the steps of: (a) providing a solid sample of lithium titanium thiophosphate LiTi2(PS4)3; (b) compressing the lithium titanium thiophosphate sample provided in step (a) to form a compressed powder layer; and (c) sintering the lithium titanium thiophosphate obtained as a compressed powder layer in step (b) at a temperature of at least 200°C and at most 400°C, The method of treatment of a sample of lithium titanium thiophosphate enables higher ionic conductivity to be obtained.', 'The method to increase the ionic conductivity of LITI2(PS4)3 with sintering The present invention is directed to a method of treatment of a sample of lithium titanium thiophosphate LiTi 2(PS4)3 comprising the steps of: (a) providing a solid sample of lithium titanium thiophosphate LiTi2(PS4)3; (b) compressing the lithium titanium thiophosphate sample provided in step (a) to form a compressed powder layer; and (c) sintering the lithium titanium thiophosphate obtained as a compressed powder layer in step (b) at a temperature of at least 200°C and at most 400°C, The method of treatment of a sample of lithium titanium thiophosphate enables higher ionic conductivity to be obtained.', 'Increasing ionic conductivity of lithium titanium thiophosphate by sintering A method of treatment of a sample of lithium titanium thiophosphate LiTi 2(PS4)3 including: (a) providing a solid sample of lithium titanium thiophosphate LiTi2(PS4)3, (b) compressing the lithium titanium thiophosphate sample provided in step (a) to form a compressed powder layer; and (c) sintering the lithium titanium thiophosphate obtained as a compressed powder layer in step (b) at a temperature of at least 200° C. and at most 400° C.']"
